1	1555796808966	-0.264	-0.066	9.708	1m_t12
2	1555796808967	-0.264	-0.066	9.708	1m_t12
3	1555796808968	-0.192	0.004	9.648	1m_t12
4	1555796808969	-0.192	0.004	9.648	1m_t12
5	1555796808970	-0.14	0.085	9.574	1m_t12
6	1555796808971	-0.14	0.085	9.574	1m_t12
7	1555796808972	-0.104	0.167	9.524	1m_t12
8	1555796808973	-0.075	0.253	9.461	1m_t12
9	1555796808974	-0.046	0.327	9.442	1m_t12
10	1555796808975	-0.051	0.413	9.409	1m_t12
11	1555796808976	-0.037	0.447	9.385	1m_t12
12	1555796808977	-0.051	0.475	9.346	1m_t12
13	1555796808978	-0.075	0.492	9.354	1m_t12
14	1555796808979	-0.063	0.514	9.32	1m_t12
15	1555796808980	-0.061	0.521	9.342	1m_t12
16	1555796808982	-0.085	0.492	9.37	1m_t12
17	1555796808984	-0.109	0.504	9.354	1m_t12
18	1555796808986	-0.123	0.468	9.404	1m_t12
19	1555796808988	-0.157	0.444	9.411	1m_t12
20	1555796808991	-0.168	0.416	9.394	1m_t12
21	1555796808993	-0.149	0.348	9.375	1m_t12
22	1555796808996	-0.166	0.293	9.356	1m_t12
23	1555796808998	-0.183	0.222	9.327	1m_t12
24	1555796809001	-0.209	0.133	9.284	1m_t12
25	1555796809003	-0.264	0.037	9.263	1m_t12
26	1555796809006	-0.3	-0.025	9.251	1m_t12
27	1555796809008	-0.326	-0.066	9.241	1m_t12
28	1555796809010	-0.348	-0.128	9.291	1m_t12
29	1555796809013	-0.362	-0.197	9.327	1m_t12
30	1555796809015	-0.384	-0.193	9.421	1m_t12
31	1555796809018	-0.427	-0.26	9.521	1m_t12
32	1555796809020	-0.432	-0.248	9.65	1m_t12
33	1555796809022	-0.518	-0.274	9.763	1m_t12
34	1555796809025	-0.501	-0.272	9.892	1m_t12
35	1555796809027	-0.52	-0.274	10	1m_t12
36	1555796809029	-0.518	-0.3	10.122	1m_t12
37	1555796809032	-0.511	-0.305	10.194	1m_t12
38	1555796809034	-0.494	-0.334	10.259	1m_t12
39	1555796809036	-0.458	-0.351	10.34	1m_t12
40	1555796809039	-0.437	-0.367	10.39	1m_t12
41	1555796809041	-0.432	-0.36	10.433	1m_t12
42	1555796809043	-0.408	-0.37	10.476	1m_t12
43	1555796809046	-0.394	-0.36	10.517	1m_t12
44	1555796809049	-0.374	-0.36	10.594	1m_t12
45	1555796809051	-0.346	-0.327	10.606	1m_t12
46	1555796809053	-0.348	-0.312	10.646	1m_t12
47	1555796809055	-0.303	-0.298	10.666	1m_t12
48	1555796809058	-0.257	-0.298	10.699	1m_t12
49	1555796809060	-0.231	-0.267	10.646	1m_t12
50	1555796809063	-0.214	-0.267	10.591	1m_t12
51	1555796809065	-0.185	-0.255	10.546	1m_t12
52	1555796809067	-0.19	-0.236	10.448	1m_t12
53	1555796809070	-0.173	-0.255	10.338	1m_t12
54	1555796809072	-0.19	-0.24	10.213	1m_t12
55	1555796809075	-0.212	-0.219	10.091	1m_t12
56	1555796809077	-0.226	-0.207	9.966	1m_t12
57	1555796809079	-0.259	-0.171	9.863	1m_t12
58	1555796809082	-0.267	-0.135	9.749	1m_t12
59	1555796809085	-0.298	-0.085	9.648	1m_t12
60	1555796809087	-0.331	-0.051	9.545	1m_t12
61	1555796809089	-0.355	-0.001	9.504	1m_t12
62	1555796809092	-0.391	0.059	9.457	1m_t12
63	1555796809094	-0.422	0.071	9.416	1m_t12
64	1555796809099	-0.463	0.088	9.373	1m_t12
65	1555796809100	-0.496	0.121	9.313	1m_t12
66	1555796809101	-0.506	0.15	9.313	1m_t12
67	1555796809103	-0.54	0.157	9.277	1m_t12
68	1555796809106	-0.568	0.167	9.279	1m_t12
69	1555796809109	-0.599	0.202	9.346	1m_t12
70	1555796809111	-0.635	0.222	9.397	1m_t12
