1	1555796632209	0.004	0.569	10.699	1m_t8
2	1555796632210	0.004	0.569	10.699	1m_t8
3	1555796632211	0.011	0.559	10.682	1m_t8
4	1555796632212	0.011	0.559	10.682	1m_t8
5	1555796632214	0.018	0.581	10.666	1m_t8
6	1555796632215	0.018	0.581	10.666	1m_t8
7	1555796632216	0.018	0.569	10.606	1m_t8
8	1555796632219	0.009	0.533	10.553	1m_t8
9	1555796632220	0.004	0.514	10.457	1m_t8
10	1555796632224	0.006	0.495	10.361	1m_t8
11	1555796632226	0.011	0.444	10.299	1m_t8
12	1555796632228	-0.01	0.423	10.254	1m_t8
13	1555796632231	-0.034	0.382	10.172	1m_t8
14	1555796632233	-0.068	0.346	10.103	1m_t8
15	1555796632235	-0.068	0.317	10.041	1m_t8
16	1555796632238	-0.068	0.31	9.966	1m_t8
17	1555796632241	-0.099	0.26	9.911	1m_t8
18	1555796632242	-0.125	0.255	9.861	1m_t8
19	1555796632245	-0.145	0.226	9.768	1m_t8
20	1555796632247	-0.14	0.21	9.689	1m_t8
21	1555796632250	-0.207	0.229	9.619	1m_t8
22	1555796632252	-0.255	0.234	9.569	1m_t8
23	1555796632254	-0.288	0.272	9.497	1m_t8
24	1555796632257	-0.341	0.296	9.454	1m_t8
25	1555796632259	-0.379	0.337	9.447	1m_t8
26	1555796632262	-0.391	0.377	9.457	1m_t8
27	1555796632264	-0.441	0.394	9.466	1m_t8
28	1555796632266	-0.429	0.437	9.478	1m_t8
29	1555796632269	-0.427	0.449	9.476	1m_t8
30	1555796632271	-0.422	0.447	9.509	1m_t8
31	1555796632274	-0.422	0.459	9.512	1m_t8
32	1555796632276	-0.374	0.475	9.519	1m_t8
33	1555796632278	-0.334	0.485	9.497	1m_t8
34	1555796632281	-0.288	0.485	9.514	1m_t8
35	1555796632283	-0.274	0.523	9.504	1m_t8
36	1555796632285	-0.24	0.523	9.533	1m_t8
37	1555796632287	-0.243	0.509	9.588	1m_t8
38	1555796632290	-0.207	0.511	9.641	1m_t8
39	1555796632292	-0.19	0.523	9.729	1m_t8
40	1555796632295	-0.168	0.516	9.813	1m_t8
41	1555796632297	-0.118	0.506	9.892	1m_t8
42	1555796632299	-0.077	0.521	9.976	1m_t8
43	1555796632301	-0.056	0.511	10.031	1m_t8
44	1555796632304	-0.049	0.533	10.074	1m_t8
45	1555796632306	-0.01	0.535	10.117	1m_t8
46	1555796632309	-0.006	0.516	10.122	1m_t8
47	1555796632311	0.04	0.526	10.124	1m_t8
48	1555796632314	0.069	0.473	10.089	1m_t8
49	1555796632316	0.049	0.418	10.045	1m_t8
50	1555796632318	0.045	0.372	9.986	1m_t8
51	1555796632321	0.033	0.344	9.935	1m_t8
52	1555796632323	-0.01	0.262	9.902	1m_t8
53	1555796632325	-0.061	0.222	9.89	1m_t8
54	1555796632328	-0.128	0.183	9.866	1m_t8
55	1555796632330	-0.145	0.152	9.861	1m_t8
56	1555796632333	-0.197	0.155	9.854	1m_t8
57	1555796632335	-0.221	0.143	9.83	1m_t8
58	1555796632337	-0.252	0.121	9.82	1m_t8
59	1555796632341	-0.293	0.15	9.866	1m_t8
60	1555796632346	-0.319	0.167	9.878	1m_t8
61	1555796632347	-0.346	0.157	9.95	1m_t8
62	1555796632348	-0.384	0.188	10.005	1m_t8
63	1555796632349	-0.425	0.188	10.081	1m_t8
64	1555796632352	-0.434	0.188	10.136	1m_t8
65	1555796632354	-0.449	0.183	10.215	1m_t8
66	1555796632357	-0.477	0.193	10.256	1m_t8
67	1555796632359	-0.487	0.169	10.28	1m_t8
68	1555796632361	-0.468	0.188	10.316	1m_t8
69	1555796632364	-0.427	0.222	10.338	1m_t8
70	1555796632366	-0.422	0.226	10.345	1m_t8
71	1555796632368	-0.41	0.238	10.349	1m_t8
72	1555796632371	-0.382	0.267	10.34	1m_t8
73	1555796632373	-0.353	0.274	10.359	1m_t8
74	1555796632376	-0.343	0.286	10.333	1m_t8
75	1555796632378	-0.324	0.289	10.345	1m_t8
76	1555796632381	-0.307	0.32	10.34	1m_t8
77	1555796632383	-0.274	0.337	10.352	1m_t8
78	1555796632385	-0.281	0.37	10.338	1m_t8
79	1555796632387	-0.274	0.387	10.347	1m_t8
80	1555796632390	-0.279	0.384	10.321	1m_t8
81	1555796632392	-0.288	0.389	10.326	1m_t8
82	1555796632395	-0.307	0.392	10.28	1m_t8
83	1555796632397	-0.338	0.372	10.237	1m_t8
84	1555796632399	-0.355	0.356	10.208	1m_t8
85	1555796632402	-0.394	0.368	10.168	1m_t8
86	1555796632404	-0.432	0.375	10.132	1m_t8
87	1555796632406	-0.434	0.337	10.089	1m_t8
88	1555796632409	-0.444	0.32	10.014	1m_t8
89	1555796632411	-0.484	0.289	9.969	1m_t8
90	1555796632414	-0.494	0.281	9.89	1m_t8
91	1555796632416	-0.532	0.269	9.823	1m_t8
92	1555796632419	-0.54	0.262	9.739	1m_t8
93	1555796632421	-0.537	0.241	9.653	1m_t8
94	1555796632423	-0.563	0.214	9.538	1m_t8
95	1555796632426	-0.573	0.171	9.459	1m_t8
96	1555796632429	-0.604	0.159	9.373	1m_t8
97	1555796632431	-0.611	0.15	9.306	1m_t8
98	1555796632433	-0.631	0.138	9.26	1m_t8
99	1555796632435	-0.652	0.143	9.227	1m_t8
100	1555796632437	-0.643	0.123	9.203	1m_t8
101	1555796632441	-0.645	0.138	9.2	1m_t8
102	1555796632442	-0.635	0.169	9.191	1m_t8
103	1555796632445	-0.645	0.169	9.212	1m_t8
104	1555796632448	-0.631	0.188	9.243	1m_t8
105	1555796632450	-0.616	0.202	9.27	1m_t8
106	1555796632453	-0.604	0.253	9.301	1m_t8
107	1555796632455	-0.602	0.262	9.356	1m_t8
108	1555796632457	-0.614	0.291	9.454	1m_t8
109	1555796632459	-0.631	0.296	9.526	1m_t8
110	1555796632462	-0.626	0.279	9.581	1m_t8
111	1555796632464	-0.647	0.272	9.665	1m_t8
112	1555796632467	-0.686	0.289	9.737	1m_t8
113	1555796632469	-0.722	0.325	9.816	1m_t8
114	1555796632471	-0.767	0.305	9.978	1m_t8
115	1555796632474	-0.786	0.272	10.081	1m_t8
116	1555796632476	-0.781	0.226	10.074	1m_t8
117	1555796632478	-0.748	0.19	10.079	1m_t8
118	1555796632481	-0.75	0.121	10.108	1m_t8
119	1555796632483	-0.726	0.056	10.136	1m_t8
120	1555796632487	-0.705	-0.001	10.146	1m_t8
121	1555796632488	-0.714	-0.075	10.144	1m_t8
122	1555796632491	-0.71	-0.138	10.146	1m_t8
123	1555796632493	-0.69	-0.181	10.124	1m_t8
124	1555796632496	-0.71	-0.202	10.117	1m_t8
125	1555796632498	-0.707	-0.257	10.093	1m_t8
126	1555796632500	-0.741	-0.262	10.079	1m_t8
127	1555796632502	-0.738	-0.272	10.022	1m_t8
128	1555796632506	-0.757	-0.252	10.005	1m_t8
