1	1555795741395	-0.303	0.21	10.242	calibrate2
2	1555795741396	-0.303	0.21	10.242	calibrate2
3	1555795741397	-0.267	0.214	10.189	calibrate2
4	1555795741398	-0.267	0.214	10.189	calibrate2
5	1555795741399	-0.25	0.2	10.127	calibrate2
6	1555795741400	-0.25	0.2	10.127	calibrate2
7	1555795741401	-0.226	0.181	10.077	calibrate2
8	1555795741404	-0.219	0.198	10	calibrate2
9	1555795741417	-0.226	0.19	9.909	calibrate2
10	1555795741418	-0.247	0.188	9.825	calibrate2
11	1555795741419	-0.238	0.169	9.751	calibrate2
12	1555795741420	-0.267	0.126	9.67	calibrate2
13	1555795741421	-0.3	0.107	9.571	calibrate2
14	1555795741422	-0.298	0.044	9.49	calibrate2
15	1555795741423	-0.31	0.011	9.43	calibrate2
16	1555795741424	-0.329	-0.049	9.382	calibrate2
17	1555795741425	-0.37	-0.073	9.334	calibrate2
18	1555795741427	-0.377	-0.126	9.287	calibrate2
19	1555795741429	-0.389	-0.195	9.2	calibrate2
20	1555795741432	-0.408	-0.226	9.133	calibrate2
21	1555795741434	-0.449	-0.286	9.066	calibrate2
22	1555795741436	-0.489	-0.31	8.978	calibrate2
23	1555795741438	-0.523	-0.303	8.913	calibrate2
24	1555795741441	-0.552	-0.331	8.851	calibrate2
25	1555795741444	-0.568	-0.348	8.832	calibrate2
26	1555795741446	-0.587	-0.298	8.772	calibrate2
27	1555795741448	-0.604	-0.329	8.76	calibrate2
28	1555795741450	-0.633	-0.341	8.765	calibrate2
29	1555795741453	-0.638	-0.346	8.774	calibrate2
30	1555795741455	-0.654	-0.319	8.812	calibrate2
31	1555795741458	-0.686	-0.317	8.834	calibrate2
32	1555795741460	-0.695	-0.288	8.913	calibrate2
33	1555795741462	-0.695	-0.269	8.985	calibrate2
34	1555795741465	-0.683	-0.24	9.045	calibrate2
35	1555795741467	-0.645	-0.197	9.131	calibrate2
36	1555795741470	-0.647	-0.123	9.231	calibrate2
37	1555795741472	-0.621	-0.099	9.332	calibrate2
38	1555795741475	-0.602	-0.061	9.447	calibrate2
39	1555795741477	-0.578	-0.035	9.531	calibrate2
40	1555795741479	-0.516	0.006	9.638	calibrate2
41	1555795741482	-0.465	0.011	9.732	calibrate2
42	1555795741484	-0.413	0.056	9.787	calibrate2
43	1555795741487	-0.362	0.066	9.868	calibrate2
44	1555795741489	-0.271	0.092	9.964	calibrate2
45	1555795741492	-0.18	0.102	10.038	calibrate2
46	1555795741494	-0.104	0.054	10.101	calibrate2
47	1555795741496	-0.054	0.054	10.18	calibrate2
48	1555795741498	0.021	0.037	10.259	calibrate2
49	1555795741501	0.092	-0.011	10.359	calibrate2
50	1555795741503	0.162	-0.049	10.484	calibrate2
51	1555795741506	0.222	-0.061	10.603	calibrate2
52	1555795741508	0.291	-0.121	10.723	calibrate2
53	1555795741511	0.344	-0.161	10.838	calibrate2
54	1555795741513	0.406	-0.2	10.898	calibrate2
55	1555795741515	0.44	-0.243	10.972	calibrate2
56	1555795741518	0.478	-0.291	11.039	calibrate2
57	1555795741520	0.523	-0.305	11.068	calibrate2
58	1555795741522	0.528	-0.319	11.092	calibrate2
59	1555795741526	0.519	-0.372	11.099	calibrate2
60	1555795741527	0.535	-0.394	11.084	calibrate2
61	1555795741529	0.509	-0.434	11.077	calibrate2
62	1555795741532	0.478	-0.449	11.058	calibrate2
63	1555795741534	0.454	-0.48	11.02	calibrate2
64	1555795741537	0.399	-0.509	10.934	calibrate2
65	1555795741539	0.344	-0.516	10.862	calibrate2
66	1555795741543	0.306	-0.525	10.79	calibrate2
67	1555795741544	0.234	-0.511	10.694	calibrate2
68	1555795741546	0.14	-0.571	10.61	calibrate2
69	1555795741548	0.04	-0.561	10.546	calibrate2
70	1555795741551	-0.051	-0.592	10.472	calibrate2
71	1555795741554	-0.137	-0.631	10.39	calibrate2
72	1555795741556	-0.25	-0.619	10.333	calibrate2
73	1555795741558	-0.355	-0.674	10.247	calibrate2
74	1555795741561	-0.456	-0.726	10.165	calibrate2
75	1555795741563	-0.537	-0.746	10.089	calibrate2
76	1555795741565	-0.619	-0.762	9.995	calibrate2
77	1555795741568	-0.688	-0.77	9.928	calibrate2
78	1555795741570	-0.779	-0.801	9.837	calibrate2
79	1555795741573	-0.834	-0.789	9.763	calibrate2
80	1555795741576	-0.858	-0.77	9.701	calibrate2
81	1555795741578	-0.908	-0.782	9.641	calibrate2
82	1555795741580	-0.93	-0.786	9.612	calibrate2
83	1555795741582	-0.961	-0.791	9.607	calibrate2
84	1555795741584	-0.982	-0.789	9.579	calibrate2
85	1555795741587	-1.009	-0.803	9.588	calibrate2
86	1555795741589	-1.011	-0.81	9.6	calibrate2
87	1555795741593	-1.042	-0.796	9.65	calibrate2
88	1555795741594	-1.047	-0.851	9.684	calibrate2
89	1555795741596	-1.047	-0.873	9.758	calibrate2
90	1555795741599	-1.028	-0.858	9.837	calibrate2
91	1555795741602	-0.963	-0.882	9.923	calibrate2
92	1555795741603	-0.906	-0.863	9.995	calibrate2
93	1555795741606	-0.839	-0.856	10.036	calibrate2
94	1555795741608	-0.781	-0.851	10.074	calibrate2
95	1555795741611	-0.748	-0.844	10.136	calibrate2
96	1555795741614	-0.695	-0.841	10.172	calibrate2
97	1555795741615	-0.657	-0.813	10.251	calibrate2
98	1555795741618	-0.592	-0.791	10.282	calibrate2
99	1555795741620	-0.556	-0.758	10.321	calibrate2
100	1555795741623	-0.499	-0.712	10.314	calibrate2
101	1555795741625	-0.437	-0.664	10.326	calibrate2
