1	1555794931741	-0.142	-0.19	9.887	1m_t1
2	1555794931742	-0.142	-0.19	9.887	1m_t1
3	1555794931743	-0.209	-0.169	9.789	1m_t1
4	1555794931744	-0.25	-0.193	9.71	1m_t1
5	1555794931746	-0.303	-0.176	9.638	1m_t1
6	1555794931752	-0.353	-0.173	9.593	1m_t1
7	1555794931753	-0.386	-0.185	9.543	1m_t1
8	1555794931754	-0.425	-0.181	9.524	1m_t1
9	1555794931756	-0.458	-0.183	9.531	1m_t1
10	1555794931758	-0.494	-0.173	9.536	1m_t1
11	1555794931773	-0.508	-0.142	9.552	1m_t1
12	1555794931774	-0.537	-0.164	9.564	1m_t1
13	1555794931775	-0.568	-0.193	9.588	1m_t1
14	1555794931776	-0.573	-0.2	9.65	1m_t1
15	1555794931777	-0.566	-0.2	9.665	1m_t1
16	1555794931778	-0.58	-0.224	9.689	1m_t1
17	1555794931779	-0.58	-0.262	9.713	1m_t1
18	1555794931780	-0.58	-0.257	9.741	1m_t1
19	1555794931781	-0.578	-0.305	9.775	1m_t1
20	1555794931782	-0.585	-0.3	9.83	1m_t1
21	1555794931784	-0.549	-0.274	9.84	1m_t1
22	1555794931786	-0.516	-0.26	9.909	1m_t1
23	1555794931789	-0.496	-0.26	9.954	1m_t1
24	1555794931792	-0.496	-0.248	9.981	1m_t1
25	1555794931794	-0.487	-0.228	10.026	1m_t1
26	1555794931796	-0.449	-0.224	10.057	1m_t1
27	1555794931799	-0.463	-0.243	10.105	1m_t1
28	1555794931801	-0.453	-0.221	10.172	1m_t1
29	1555794931803	-0.441	-0.221	10.189	1m_t1
30	1555794931805	-0.432	-0.236	10.225	1m_t1
31	1555794931808	-0.449	-0.226	10.247	1m_t1
32	1555794931810	-0.425	-0.274	10.244	1m_t1
33	1555794931813	-0.389	-0.281	10.27	1m_t1
34	1555794931815	-0.355	-0.281	10.285	1m_t1
35	1555794931817	-0.346	-0.307	10.304	1m_t1
36	1555794931820	-0.295	-0.331	10.292	1m_t1
37	1555794931823	-0.283	-0.37	10.249	1m_t1
38	1555794931825	-0.281	-0.43	10.194	1m_t1
39	1555794931827	-0.298	-0.475	10.218	1m_t1
40	1555794931830	-0.288	-0.542	10.191	1m_t1
41	1555794931832	-0.295	-0.628	10.189	1m_t1
42	1555794931834	-0.307	-0.717	10.151	1m_t1
43	1555794931836	-0.307	-0.743	10.11	1m_t1
44	1555794931839	-0.322	-0.798	10.084	1m_t1
45	1555794931842	-0.367	-0.832	10.062	1m_t1
46	1555794931847	-0.41	-0.846	10.017	1m_t1
47	1555794931848	-0.42	-0.861	10.017	1m_t1
48	1555794931850	-0.465	-0.829	9.993	1m_t1
49	1555794931851	-0.52	-0.779	10.022	1m_t1
50	1555794931853	-0.563	-0.746	10.048	1m_t1
51	1555794931856	-0.595	-0.712	10.11	1m_t1
52	1555794931858	-0.595	-0.64	10.148	1m_t1
53	1555794931860	-0.619	-0.597	10.16	1m_t1
54	1555794931863	-0.602	-0.54	10.211	1m_t1
